Id,SalePrice
2085,127791.03400658225
410,159100.89594090972
2650,112306.52031861352
2867,171080.11028971896
1668,107676.92120597766
1161,173773.4348642306
2122,171384.26108636006
2539,149907.18720118163
1047,141805.01646377903
1445,135833.1339955743
541,119119.16988430439
569,210479.85938946772
1276,123776.37317706922
918,156542.3122695209
326,162099.01788519166
1936,123390.69831679718
895,80906.11615489043
257,146759.54715356708
1241,166682.85740497347
1545,122750.68679482082
1189,174913.97423722665
270,146411.67973626876
2066,201491.8667854377
693,111294.88672249038
1259,178329.14536095783
2916,142431.84776129815
2321,264530.2657238822
1977,87552.47572403435
1895,151348.1476066241
1240,159865.52010705078
85,140216.4619565056
1823,113588.11752663547
825,281718.86071039224
110,209042.39260540382
697,126257.00931856202
2297,123335.63919010898
1231,129312.4667758331
1355,126274.18373911403
968,317523.0991567356
584,235106.01944096404
1315,125413.76534744506
1606,142453.3704848927
206,122554.61406713007
1685,370602.6293101831
2016,125038.6626455008
869,201777.1918982554
2135,128037.93829974139
2346,195565.87216367025
2430,224808.03722498438
2198,97567.73843025022
2652,136429.03804692053
27,107615.40868665549
241,149302.8949292655
906,127501.20471010354
1506,96806.52188138207
2098,343319.0128505451
1435,211598.05779880367
2213,113611.78424807884
1274,150007.00546599284
743,9513.502739963733
1737,196817.23130499158
2797,261445.12228770432
2185,64498.64232266878
58,173374.69560891658
830,202552.16998620628
808,121882.08646338605
680,130064.25635560552
1153,115494.03930813812
1291,147821.19017203644
1818,171746.77000327953
2161,180118.54288124552
1883,120702.873855007
350,335447.65953153966
2473,130381.79659419571
295,187095.3232168639
293,182878.414733076
859,127468.01373286152
288,58388.98992155018
1578,133897.09661072135
102,203204.45306009622
2831,148989.63430063304
1030,160027.10993267232
2551,147805.32967073316
1286,150493.3028991101
958,305385.28465866606
776,134590.03744537404
72,212313.67131225788
2263,247534.2055573358
1866,163837.36070710633
2876,71715.9098180991
2146,237972.60874674533
103,188534.44238674996
1500,140509.54265972704
492,183713.30563924383
167,142389.86581457287
2597,108798.62058291135
2685,108715.20844171826
1035,159462.85979700033
1220,77662.76650947146
2602,167114.95889385068
2159,206225.09604578378
695,150928.58187471027
1109,279950.74416906165
640,213374.76626528974
1652,171773.27896356114
2090,172135.01321387262
1188,169422.5881398038
2345,214984.8290235365
1059,384704.7187599293
2751,214539.11982914386
128,210871.45342096424
1523,190699.30149088794
2925,162657.02369315605
2145,265179.43041058024
1121,206178.05049648488
566,249305.13152624707
565,274209.3236456123
1331,142305.64412438913
2928,125515.15639516451
156,139040.8914563705
797,119382.26286283965
327,75444.81074610655
2859,149768.24284846662
1453,119488.76755325736
1762,346798.33239555004
1868,185299.97972127123
1760,165205.24476086776
1113,236079.403645601
1812,190694.81132557685
117,153785.60739688616
1142,190994.90848385126
2342,398633.3154951379
927,160102.15847258357
2478,172123.44029886893
655,78822.98849373173
2064,120432.87839321539
369,291969.9876514925
2239,134465.22069767135
2732,203257.0365009927
1653,161836.870021848
959,194571.3862780553
2395,331707.2796942325
1412,108669.19130164455
271,247689.15760261513
1484,154810.35976772464
1497,120831.0285862592
552,177802.6067999011
2,127358.84723453892
1855,274029.708697428
4,260785.44485923002
2292,166549.7439642499
134,136522.26927714294
646,122558.76917117412
42,335798.69819482893
532,210585.93379287998
713,87184.32066286245
2561,129831.99156859408
2360,125671.24522801014
1333,111304.3648165499
1407,224789.0705006031
2892,305755.0210228794
574,221008.59180328893
1227,169674.05282733563
2591,256850.68162079804
1476,209987.2599040747
1125,260978.40751991136
1446,173417.77654139948
408,118170.01460915903
1101,301620.3326748258
2251,195407.87614213754
373,188092.64042418962
2554,153278.76764981018
2382,283525.3515846738
1985,77428.78416945698
519,214652.07380959362
1093,182145.05395954318
864,241917.5390041743
2889,175956.97469324313
2308,199029.45574747154
986,154882.76672281217
1302,148485.50777293273
585,155182.96601529958
2708,150043.5110191037
147,127662.78495218935
1441,217647.24998903513
383,185814.73553324223
285,148374.0025118179
181,111586.20214164771
358,216048.1381073964
780,184338.16174307547
258,184354.8332511262
1865,202175.67969722557
692,120425.34816820791
2902,310522.76521114126
508,257150.3207666716
2638,140209.54149156972
36,160507.21601259208
611,186681.13787343164
2281,156783.07354907304
1678,111599.53790421737
1696,424481.4099785541
1557,74744.82068661781
2180,138971.8192968847
1726,262207.97240273585
951,142022.1031335769
267,222383.7629572969
2706,131225.19725190665
2221,211819.01772343667
1357,167693.13723131616
2901,287219.74413659284
347,181925.5231534532
2164,191294.92403428757
1586,311315.34021821496
360,152545.64456180797
1769,263389.16617193696
2617,163976.94424983457
1879,157733.76876990846
991,224875.79651747417
1535,116381.71762188851
1191,152375.2566968313
1579,210262.73543572088
1882,143300.00329019397
1510,118159.47215228263
2196,173096.51128956323
1845,196329.69894083208
2336,366879.3648047465
942,99712.28904515614
861,141142.02675660467
2555,116948.30537266716
1392,171703.1789651172
2099,248871.9702651463
1543,138585.04552610422
948,251097.7083470095
1239,147092.4651590911
22,209572.1553786464
2796,237367.7204977562
2747,190874.91607229548
92,303139.73521462455
210,176031.3684023574
1858,241621.98323707917
2228,178055.46520344156
447,243452.82177800254
827,227683.9662272617
1649,216865.41137314436
682,143647.4950551277
2698,110709.56606134679
494,155944.2290721507
214,100135.15231948592
2441,220983.17336393977
2679,98747.91930798795
1336,111764.573266006
465,187689.32077780215
1524,143499.5460675082
2543,115653.91833408058
631,149036.8014587122
2452,334956.761804843
228,166751.06460041652
126,153753.26662765068
1092,249906.57936006895
1122,197715.46777834964
932,211054.46886060125
1980,53669.49999806522
2171,101905.20518887516
551,157850.41497012583
2768,164397.88749891394
2056,102123.2143855879
1159,355121.0040744585
2645,154775.14715071226
1174,188657.9923113775
2266,207894.3742912943
2462,301730.523883064
1219,120808.44457798483
2922,191648.96532688345
118,136358.0291758698
474,185511.35440511833
2576,148493.18538117697
872,286355.89340145455
1077,258961.61452663044
1536,143180.8592550863
1150,129851.94786529103
2341,326918.2378896858
1931,135345.83305071737
2785,160728.9030193163
2538,107605.68476551665
597,195549.81396217458
464,235929.4892160229
233,252437.00253076988
2169,149762.19427880377
2123,158829.79353581488
1867,166523.32683905185
137,251294.74031036784
515,200273.93169204943
933,115905.66519290283
2784,163799.3761290541
972,166569.08053386587
599,169778.68186555995
2614,121073.16021366577
2582,176603.71751055188
1409,182776.8859277232
175,110546.41644628566
352,247884.6389790548
976,102677.04100778267
2134,191414.63802896946
984,96982.15086705753
2396,349993.2715803316
1673,148595.79558858564
404,111016.72640919859
607,155208.99987758134
814,178961.01451928014
868,191102.5501175495
2271,205665.9983171401
1633,276673.30194334703
337,164629.5788001217
2765,183429.88921789246
1746,234838.40190445408
368,342277.5686433281
2806,195131.46718464998
1662,192753.9106465248
1234,209939.39991718694
1373,133546.73251231055
1672,111820.14903388538
1939,124711.71700717876
